FECHA;CODIGO AGENCIA;AGENCIA;CODIGO PRODUCTO;PRODUCTO;MONTO
19/10/2021;A3;SANTA CRUZ;RM;ROPA PARA MUJER;1009
19/10/2021;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;774
19/10/2021;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;547
19/10/2021;A3;SANTA CRUZ;SM;SMARTPHONES;1185
19/10/2021;A3;SANTA CRUZ;VA;VARIOS;1330
19/10/2021;A4;TARIJA;AC;ACCESORIOS;1197
19/10/2021;A4;TARIJA;CC;COMPUTACIÓN;333
19/10/2021;A4;TARIJA;CO;COSMÉTICOS;502
19/10/2021;A4;TARIJA;CZ;CALZADOS;1104
19/10/2021;A4;TARIJA;DD;DEPORTES;699
19/10/2021;A4;TARIJA;EE;ELECTRODOMÉSTICOS;1557
19/10/2021;A4;TARIJA;HO;PARA EL HOGAR;583
19/10/2021;A4;TARIJA;JU;JUGUETES;1451
19/10/2021;A4;TARIJA;LI;LIMPIEZA;695
19/10/2021;A4;TARIJA;MM;MUEBLES;993
19/10/2021;A4;TARIJA;RM;ROPA PARA MUJER;510
19/10/2021;A4;TARIJA;RN;ROPA PARA NIÑOS;495
19/10/2021;A4;TARIJA;RV;ROPA PARA VARÓN;1010
19/10/2021;A4;TARIJA;SM;SMARTPHONES;1185
19/10/2021;A4;TARIJA;VA;VARIOS;1369
19/10/2021;A5;SUCRE;AC;ACCESORIOS;364
19/10/2021;A5;SUCRE;CC;COMPUTACIÓN;1219
19/10/2021;A5;SUCRE;CO;COSMÉTICOS;583
19/10/2021;A5;SUCRE;CZ;CALZADOS;1291
19/10/2021;A5;SUCRE;DD;DEPORTES;338
19/10/2021;A5;SUCRE;EE;ELECTRODOMÉSTICOS;1348
19/10/2021;A5;SUCRE;HO;PARA EL HOGAR;1163
19/10/2021;A5;SUCRE;JU;JUGUETES;1027
19/10/2021;A5;SUCRE;LI;LIMPIEZA;1464
19/10/2021;A5;SUCRE;MM;MUEBLES;793
19/10/2021;A5;SUCRE;RM;ROPA PARA MUJER;1441
19/10/2021;A5;SUCRE;RN;ROPA PARA NIÑOS;1289
19/10/2021;A5;SUCRE;RV;ROPA PARA VARÓN;399
19/10/2021;A5;SUCRE;SM;SMARTPHONES;478
19/10/2021;A5;SUCRE;VA;VARIOS;1524
19/10/2021;A6;ORURO;AC;ACCESORIOS;529
19/10/2021;A6;ORURO;CC;COMPUTACIÓN;619
19/10/2021;A6;ORURO;CO;COSMÉTICOS;1203
19/10/2021;A6;ORURO;CZ;CALZADOS;982
19/10/2021;A6;ORURO;DD;DEPORTES;507
19/10/2021;A6;ORURO;EE;ELECTRODOMÉSTICOS;1165
19/10/2021;A6;ORURO;HO;PARA EL HOGAR;1190
19/10/2021;A6;ORURO;JU;JUGUETES;1266
19/10/2021;A6;ORURO;LI;LIMPIEZA;462
19/10/2021;A6;ORURO;MM;MUEBLES;504
19/10/2021;A6;ORURO;RM;ROPA PARA MUJER;1272
19/10/2021;A6;ORURO;RN;ROPA PARA NIÑOS;864
19/10/2021;A6;ORURO;RV;ROPA PARA VARÓN;1209
19/10/2021;A6;ORURO;SM;SMARTPHONES;307
19/10/2021;A6;ORURO;VA;VARIOS;1584
19/10/2021;A7;POTOSÍ;AC;ACCESORIOS;361
19/10/2021;A7;POTOSÍ;CC;COMPUTACIÓN;762
19/10/2021;A7;POTOSÍ;CO;COSMÉTICOS;744
19/10/2021;A7;POTOSÍ;CZ;CALZADOS;1614
19/10/2021;A7;POTOSÍ;DD;DEPORTES;1157
19/10/2021;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;1223
19/10/2021;A7;POTOSÍ;HO;PARA EL HOGAR;1620
19/10/2021;A7;POTOSÍ;JU;JUGUETES;352
19/10/2021;A7;POTOSÍ;LI;LIMPIEZA;549
19/10/2021;A7;POTOSÍ;MM;MUEBLES;1184
19/10/2021;A7;POTOSÍ;RM;ROPA PARA MUJER;898
19/10/2021;A7;POTOSÍ;RN;ROPA PARA NIÑOS;1362
19/10/2021;A7;POTOSÍ;RV;ROPA PARA VARÓN;1555
19/10/2021;A7;POTOSÍ;SM;SMARTPHONES;1337
19/10/2021;A7;POTOSÍ;VA;VARIOS;312
19/10/2021;A8;TRINIDAD;AC;ACCESORIOS;1448
19/10/2021;A8;TRINIDAD;CC;COMPUTACIÓN;1630
19/10/2021;A8;TRINIDAD;CO;COSMÉTICOS;1190
19/10/2021;A8;TRINIDAD;CZ;CALZADOS;1232
19/10/2021;A8;TRINIDAD;DD;DEPORTES;1329
19/10/2021;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;1502
19/10/2021;A8;TRINIDAD;HO;PARA EL HOGAR;1421
19/10/2021;A8;TRINIDAD;JU;JUGUETES;1533
19/10/2021;A8;TRINIDAD;LI;LIMPIEZA;1357
19/10/2021;A8;TRINIDAD;MM;MUEBLES;562
19/10/2021;A8;TRINIDAD;RM;ROPA PARA MUJER;1613
19/10/2021;A8;TRINIDAD;RN;ROPA PARA NIÑOS;772
19/10/2021;A8;TRINIDAD;RV;ROPA PARA VARÓN;835
19/10/2021;A8;TRINIDAD;SM;SMARTPHONES;1416
19/10/2021;A8;TRINIDAD;VA;VARIOS;319
19/10/2021;A9;COBIJA;AC;ACCESORIOS;1350
19/10/2021;A9;COBIJA;CC;COMPUTACIÓN;1245
19/10/2021;A9;COBIJA;CO;COSMÉTICOS;900
19/10/2021;A9;COBIJA;CZ;CALZADOS;448
19/10/2021;A9;COBIJA;DD;DEPORTES;669
19/10/2021;A9;COBIJA;EE;ELECTRODOMÉSTICOS;851
19/10/2021;A9;COBIJA;HO;PARA EL HOGAR;415
19/10/2021;A9;COBIJA;JU;JUGUETES;769
19/10/2021;A9;COBIJA;LI;LIMPIEZA;1536
19/10/2021;A9;COBIJA;MM;MUEBLES;1057
19/10/2021;A9;COBIJA;RM;ROPA PARA MUJER;1064
19/10/2021;A9;COBIJA;RN;ROPA PARA NIÑOS;1107
19/10/2021;A9;COBIJA;RV;ROPA PARA VARÓN;1180
19/10/2021;A9;COBIJA;SM;SMARTPHONES;1430
19/10/2021;A9;COBIJA;VA;VARIOS;300
18/10/2021;A1;LA PAZ;AC;ACCESORIOS;1238
18/10/2021;A1;LA PAZ;CC;COMPUTACIÓN;1354
18/10/2021;A1;LA PAZ;CO;COSMÉTICOS;835
18/10/2021;A1;LA PAZ;CZ;CALZADOS;495
18/10/2021;A1;LA PAZ;DD;DEPORTES;1030
18/10/2021;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;312
18/10/2021;A1;LA PAZ;HO;PARA EL HOGAR;370
18/10/2021;A1;LA PAZ;JU;JUGUETES;1495
18/10/2021;A1;LA PAZ;LI;LIMPIEZA;535
18/10/2021;A1;LA PAZ;MM;MUEBLES;791
18/10/2021;A1;LA PAZ;RM;ROPA PARA MUJER;1342
18/10/2021;A1;LA PAZ;RN;ROPA PARA NIÑOS;534
18/10/2021;A1;LA PAZ;RV;ROPA PARA VARÓN;1349
18/10/2021;A1;LA PAZ;SM;SMARTPHONES;505
18/10/2021;A1;LA PAZ;VA;VARIOS;1274
18/10/2021;A2;COCHABAMBA;AC;ACCESORIOS;980
18/10/2021;A2;COCHABAMBA;CC;COMPUTACIÓN;442
18/10/2021;A2;COCHABAMBA;CO;COSMÉTICOS;871
18/10/2021;A2;COCHABAMBA;CZ;CALZADOS;823
18/10/2021;A2;COCHABAMBA;DD;DEPORTES;1588
18/10/2021;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;1156
18/10/2021;A2;COCHABAMBA;HO;PARA EL HOGAR;1147
18/10/2021;A2;COCHABAMBA;JU;JUGUETES;1159
18/10/2021;A2;COCHABAMBA;LI;LIMPIEZA;612
18/10/2021;A2;COCHABAMBA;MM;MUEBLES;825
18/10/2021;A2;COCHABAMBA;RM;ROPA PARA MUJER;498
18/10/2021;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;1123
18/10/2021;A2;COCHABAMBA;RV;ROPA PARA VARÓN;554
18/10/2021;A2;COCHABAMBA;SM;SMARTPHONES;1057
18/10/2021;A2;COCHABAMBA;VA;VARIOS;1485
18/10/2021;A3;SANTA CRUZ;AC;ACCESORIOS;1397
18/10/2021;A3;SANTA CRUZ;CC;COMPUTACIÓN;738
18/10/2021;A3;SANTA CRUZ;CO;COSMÉTICOS;1418
18/10/2021;A3;SANTA CRUZ;CZ;CALZADOS;982
18/10/2021;A3;SANTA CRUZ;DD;DEPORTES;568
18/10/2021;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;561
18/10/2021;A3;SANTA CRUZ;HO;PARA EL HOGAR;1205
18/10/2021;A3;SANTA CRUZ;JU;JUGUETES;1566
18/10/2021;A3;SANTA CRUZ;LI;LIMPIEZA;1278
18/10/2021;A3;SANTA CRUZ;MM;MUEBLES;1320
18/10/2021;A3;SANTA CRUZ;RM;ROPA PARA MUJER;819
18/10/2021;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;596
18/10/2021;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;634
18/10/2021;A3;SANTA CRUZ;SM;SMARTPHONES;600
18/10/2021;A3;SANTA CRUZ;VA;VARIOS;1350
18/10/2021;A4;TARIJA;AC;ACCESORIOS;744
18/10/2021;A4;TARIJA;CC;COMPUTACIÓN;1141
18/10/2021;A4;TARIJA;CO;COSMÉTICOS;509
18/10/2021;A4;TARIJA;CZ;CALZADOS;580
18/10/2021;A4;TARIJA;DD;DEPORTES;382
18/10/2021;A4;TARIJA;EE;ELECTRODOMÉSTICOS;406
18/10/2021;A4;TARIJA;HO;PARA EL HOGAR;1260
18/10/2021;A4;TARIJA;JU;JUGUETES;940
18/10/2021;A4;TARIJA;LI;LIMPIEZA;392
18/10/2021;A4;TARIJA;MM;MUEBLES;1266
18/10/2021;A4;TARIJA;RM;ROPA PARA MUJER;345
18/10/2021;A4;TARIJA;RN;ROPA PARA NIÑOS;1376
18/10/2021;A4;TARIJA;RV;ROPA PARA VARÓN;1470
18/10/2021;A4;TARIJA;SM;SMARTPHONES;655
18/10/2021;A4;TARIJA;VA;VARIOS;1539
18/10/2021;A5;SUCRE;AC;ACCESORIOS;728
18/10/2021;A5;SUCRE;CC;COMPUTACIÓN;362
18/10/2021;A5;SUCRE;CO;COSMÉTICOS;335
18/10/2021;A5;SUCRE;CZ;CALZADOS;547
18/10/2021;A5;SUCRE;DD;DEPORTES;396
18/10/2021;A5;SUCRE;EE;ELECTRODOMÉSTICOS;1372
18/10/2021;A5;SUCRE;HO;PARA EL HOGAR;754
18/10/2021;A5;SUCRE;JU;JUGUETES;1198
18/10/2021;A5;SUCRE;LI;LIMPIEZA;513
18/10/2021;A5;SUCRE;MM;MUEBLES;698
18/10/2021;A5;SUCRE;RM;ROPA PARA MUJER;1318
18/10/2021;A5;SUCRE;RN;ROPA PARA NIÑOS;942
18/10/2021;A5;SUCRE;RV;ROPA PARA VARÓN;920
18/10/2021;A5;SUCRE;SM;SMARTPHONES;542
18/10/2021;A5;SUCRE;VA;VARIOS;1290
18/10/2021;A6;ORURO;AC;ACCESORIOS;1346
18/10/2021;A6;ORURO;CC;COMPUTACIÓN;1117
18/10/2021;A6;ORURO;CO;COSMÉTICOS;1360
18/10/2021;A6;ORURO;CZ;CALZADOS;1555
18/10/2021;A6;ORURO;DD;DEPORTES;386
18/10/2021;A6;ORURO;EE;ELECTRODOMÉSTICOS;1034
18/10/2021;A6;ORURO;HO;PARA EL HOGAR;1573
18/10/2021;A6;ORURO;JU;JUGUETES;938
18/10/2021;A6;ORURO;LI;LIMPIEZA;1222
18/10/2021;A6;ORURO;MM;MUEBLES;574
18/10/2021;A6;ORURO;RM;ROPA PARA MUJER;386
18/10/2021;A6;ORURO;RN;ROPA PARA NIÑOS;396
18/10/2021;A6;ORURO;RV;ROPA PARA VARÓN;549
18/10/2021;A6;ORURO;SM;SMARTPHONES;1638
18/10/2021;A6;ORURO;VA;VARIOS;900
18/10/2021;A7;POTOSÍ;AC;ACCESORIOS;494
18/10/2021;A7;POTOSÍ;CC;COMPUTACIÓN;569
18/10/2021;A7;POTOSÍ;CO;COSMÉTICOS;363
18/10/2021;A7;POTOSÍ;CZ;CALZADOS;992
18/10/2021;A7;POTOSÍ;DD;DEPORTES;1061
18/10/2021;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;1027
18/10/2021;A7;POTOSÍ;HO;PARA EL HOGAR;1542
18/10/2021;A7;POTOSÍ;JU;JUGUETES;1203
18/10/2021;A7;POTOSÍ;LI;LIMPIEZA;1446
18/10/2021;A7;POTOSÍ;MM;MUEBLES;1393
18/10/2021;A7;POTOSÍ;RM;ROPA PARA MUJER;1097
18/10/2021;A7;POTOSÍ;RN;ROPA PARA NIÑOS;663
18/10/2021;A7;POTOSÍ;RV;ROPA PARA VARÓN;787
18/10/2021;A7;POTOSÍ;SM;SMARTPHONES;392
18/10/2021;A7;POTOSÍ;VA;VARIOS;1324
18/10/2021;A8;TRINIDAD;AC;ACCESORIOS;592
18/10/2021;A8;TRINIDAD;CC;COMPUTACIÓN;432
18/10/2021;A8;TRINIDAD;CO;COSMÉTICOS;815
18/10/2021;A8;TRINIDAD;CZ;CALZADOS;457
18/10/2021;A8;TRINIDAD;DD;DEPORTES;1139
18/10/2021;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;545
18/10/2021;A8;TRINIDAD;HO;PARA EL HOGAR;1189
18/10/2021;A8;TRINIDAD;JU;JUGUETES;769
18/10/2021;A8;TRINIDAD;LI;LIMPIEZA;369
18/10/2021;A8;TRINIDAD;MM;MUEBLES;730
18/10/2021;A8;TRINIDAD;RM;ROPA PARA MUJER;485
18/10/2021;A8;TRINIDAD;RN;ROPA PARA NIÑOS;1341
18/10/2021;A8;TRINIDAD;RV;ROPA PARA VARÓN;1338
18/10/2021;A8;TRINIDAD;SM;SMARTPHONES;1458
18/10/2021;A8;TRINIDAD;VA;VARIOS;1079
18/10/2021;A9;COBIJA;AC;ACCESORIOS;927
18/10/2021;A9;COBIJA;CC;COMPUTACIÓN;1056
18/10/2021;A9;COBIJA;CO;COSMÉTICOS;478
18/10/2021;A9;COBIJA;CZ;CALZADOS;1406
18/10/2021;A9;COBIJA;DD;DEPORTES;906
18/10/2021;A9;COBIJA;EE;ELECTRODOMÉSTICOS;1565
18/10/2021;A9;COBIJA;HO;PARA EL HOGAR;1631
18/10/2021;A9;COBIJA;JU;JUGUETES;968
18/10/2021;A9;COBIJA;LI;LIMPIEZA;1560
18/10/2021;A9;COBIJA;MM;MUEBLES;1453
18/10/2021;A9;COBIJA;RM;ROPA PARA MUJER;1111
18/10/2021;A9;COBIJA;RN;ROPA PARA NIÑOS;1298
18/10/2021;A9;COBIJA;RV;ROPA PARA VARÓN;1381
18/10/2021;A9;COBIJA;SM;SMARTPHONES;1354
18/10/2021;A9;COBIJA;VA;VARIOS;682
17/10/2021;A1;LA PAZ;AC;ACCESORIOS;1305
17/10/2021;A1;LA PAZ;CC;COMPUTACIÓN;1375
17/10/2021;A1;LA PAZ;CO;COSMÉTICOS;787
17/10/2021;A1;LA PAZ;CZ;CALZADOS;1140
17/10/2021;A1;LA PAZ;DD;DEPORTES;465
17/10/2021;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;1393
17/10/2021;A1;LA PAZ;HO;PARA EL HOGAR;510
17/10/2021;A1;LA PAZ;JU;JUGUETES;361
17/10/2021;A1;LA PAZ;LI;LIMPIEZA;332
17/10/2021;A1;LA PAZ;MM;MUEBLES;610
17/10/2021;A1;LA PAZ;RM;ROPA PARA MUJER;1345
17/10/2021;A1;LA PAZ;RN;ROPA PARA NIÑOS;603
17/10/2021;A1;LA PAZ;RV;ROPA PARA VARÓN;1299
17/10/2021;A1;LA PAZ;SM;SMARTPHONES;686
17/10/2021;A1;LA PAZ;VA;VARIOS;319
17/10/2021;A2;COCHABAMBA;AC;ACCESORIOS;312
17/10/2021;A2;COCHABAMBA;CC;COMPUTACIÓN;327
17/10/2021;A2;COCHABAMBA;CO;COSMÉTICOS;1083
17/10/2021;A2;COCHABAMBA;CZ;CALZADOS;1365
17/10/2021;A2;COCHABAMBA;DD;DEPORTES;1155
17/10/2021;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;300
17/10/2021;A2;COCHABAMBA;HO;PARA EL HOGAR;1080
17/10/2021;A2;COCHABAMBA;JU;JUGUETES;1067
17/10/2021;A2;COCHABAMBA;LI;LIMPIEZA;896
17/10/2021;A2;COCHABAMBA;MM;MUEBLES;905
17/10/2021;A2;COCHABAMBA;RM;ROPA PARA MUJER;901
17/10/2021;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;646
17/10/2021;A2;COCHABAMBA;RV;ROPA PARA VARÓN;1599
17/10/2021;A2;COCHABAMBA;SM;SMARTPHONES;466
17/10/2021;A2;COCHABAMBA;VA;VARIOS;635
17/10/2021;A3;SANTA CRUZ;AC;ACCESORIOS;1006
17/10/2021;A3;SANTA CRUZ;CC;COMPUTACIÓN;1028
17/10/2021;A3;SANTA CRUZ;CO;COSMÉTICOS;839
17/10/2021;A3;SANTA CRUZ;CZ;CALZADOS;1257
17/10/2021;A3;SANTA CRUZ;DD;DEPORTES;1087
17/10/2021;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;1205
17/10/2021;A3;SANTA CRUZ;HO;PARA EL HOGAR;611
17/10/2021;A3;SANTA CRUZ;JU;JUGUETES;1424
17/10/2021;A3;SANTA CRUZ;LI;LIMPIEZA;491
17/10/2021;A3;SANTA CRUZ;MM;MUEBLES;705
17/10/2021;A3;SANTA CRUZ;RM;ROPA PARA MUJER;757
17/10/2021;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;1314
17/10/2021;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;704
17/10/2021;A3;SANTA CRUZ;SM;SMARTPHONES;1014
17/10/2021;A3;SANTA CRUZ;VA;VARIOS;1103
17/10/2021;A4;TARIJA;AC;ACCESORIOS;1122
17/10/2021;A4;TARIJA;CC;COMPUTACIÓN;863
17/10/2021;A4;TARIJA;CO;COSMÉTICOS;653
17/10/2021;A4;TARIJA;CZ;CALZADOS;750
17/10/2021;A4;TARIJA;DD;DEPORTES;326
17/10/2021;A4;TARIJA;EE;ELECTRODOMÉSTICOS;369
17/10/2021;A4;TARIJA;HO;PARA EL HOGAR;659
17/10/2021;A4;TARIJA;JU;JUGUETES;394
17/10/2021;A4;TARIJA;LI;LIMPIEZA;768
17/10/2021;A4;TARIJA;MM;MUEBLES;515
17/10/2021;A4;TARIJA;RM;ROPA PARA MUJER;447
17/10/2021;A4;TARIJA;RN;ROPA PARA NIÑOS;685
17/10/2021;A4;TARIJA;RV;ROPA PARA VARÓN;1409
17/10/2021;A4;TARIJA;SM;SMARTPHONES;944
17/10/2021;A4;TARIJA;VA;VARIOS;589
17/10/2021;A5;SUCRE;AC;ACCESORIOS;742
17/10/2021;A5;SUCRE;CC;COMPUTACIÓN;984
17/10/2021;A5;SUCRE;CO;COSMÉTICOS;1522
17/10/2021;A5;SUCRE;CZ;CALZADOS;1549
17/10/2021;A5;SUCRE;DD;DEPORTES;554
17/10/2021;A5;SUCRE;EE;ELECTRODOMÉSTICOS;507
17/10/2021;A5;SUCRE;HO;PARA EL HOGAR;1342
17/10/2021;A5;SUCRE;JU;JUGUETES;1206
17/10/2021;A5;SUCRE;LI;LIMPIEZA;1151
17/10/2021;A5;SUCRE;MM;MUEBLES;486
17/10/2021;A5;SUCRE;RM;ROPA PARA MUJER;1351
17/10/2021;A5;SUCRE;RN;ROPA PARA NIÑOS;1147
17/10/2021;A5;SUCRE;RV;ROPA PARA VARÓN;1321
17/10/2021;A5;SUCRE;SM;SMARTPHONES;313
17/10/2021;A5;SUCRE;VA;VARIOS;871
17/10/2021;A6;ORURO;AC;ACCESORIOS;1427
17/10/2021;A6;ORURO;CC;COMPUTACIÓN;638
17/10/2021;A6;ORURO;CO;COSMÉTICOS;609
17/10/2021;A6;ORURO;CZ;CALZADOS;1260
17/10/2021;A6;ORURO;DD;DEPORTES;510
17/10/2021;A6;ORURO;EE;ELECTRODOMÉSTICOS;619
17/10/2021;A6;ORURO;HO;PARA EL HOGAR;644
17/10/2021;A6;ORURO;JU;JUGUETES;1020
17/10/2021;A6;ORURO;LI;LIMPIEZA;1171
17/10/2021;A6;ORURO;MM;MUEBLES;952
17/10/2021;A6;ORURO;RM;ROPA PARA MUJER;1090
17/10/2021;A6;ORURO;RN;ROPA PARA NIÑOS;551
17/10/2021;A6;ORURO;RV;ROPA PARA VARÓN;1482
17/10/2021;A6;ORURO;SM;SMARTPHONES;1032
17/10/2021;A6;ORURO;VA;VARIOS;1347
17/10/2021;A7;POTOSÍ;AC;ACCESORIOS;411
17/10/2021;A7;POTOSÍ;CC;COMPUTACIÓN;564
17/10/2021;A7;POTOSÍ;CO;COSMÉTICOS;876
17/10/2021;A7;POTOSÍ;CZ;CALZADOS;889
17/10/2021;A7;POTOSÍ;DD;DEPORTES;654
17/10/2021;A7;POTOSÍ;EE;ELECTRODOMÉSTICOS;1164
17/10/2021;A7;POTOSÍ;HO;PARA EL HOGAR;644
17/10/2021;A7;POTOSÍ;JU;JUGUETES;538
17/10/2021;A7;POTOSÍ;LI;LIMPIEZA;1094
17/10/2021;A7;POTOSÍ;MM;MUEBLES;1523
17/10/2021;A7;POTOSÍ;RM;ROPA PARA MUJER;1254
17/10/2021;A7;POTOSÍ;RN;ROPA PARA NIÑOS;1279
17/10/2021;A7;POTOSÍ;RV;ROPA PARA VARÓN;355
17/10/2021;A7;POTOSÍ;SM;SMARTPHONES;1365
17/10/2021;A7;POTOSÍ;VA;VARIOS;1051
17/10/2021;A8;TRINIDAD;AC;ACCESORIOS;379
17/10/2021;A8;TRINIDAD;CC;COMPUTACIÓN;529
17/10/2021;A8;TRINIDAD;CO;COSMÉTICOS;1323
17/10/2021;A8;TRINIDAD;CZ;CALZADOS;630
17/10/2021;A8;TRINIDAD;DD;DEPORTES;943
17/10/2021;A8;TRINIDAD;EE;ELECTRODOMÉSTICOS;1352
17/10/2021;A8;TRINIDAD;HO;PARA EL HOGAR;601
17/10/2021;A8;TRINIDAD;JU;JUGUETES;827
17/10/2021;A8;TRINIDAD;LI;LIMPIEZA;781
17/10/2021;A8;TRINIDAD;MM;MUEBLES;1432
17/10/2021;A8;TRINIDAD;RM;ROPA PARA MUJER;604
17/10/2021;A8;TRINIDAD;RN;ROPA PARA NIÑOS;926
17/10/2021;A8;TRINIDAD;RV;ROPA PARA VARÓN;1433
17/10/2021;A8;TRINIDAD;SM;SMARTPHONES;944
17/10/2021;A8;TRINIDAD;VA;VARIOS;552
17/10/2021;A9;COBIJA;AC;ACCESORIOS;805
17/10/2021;A9;COBIJA;CC;COMPUTACIÓN;1241
17/10/2021;A9;COBIJA;CO;COSMÉTICOS;352
17/10/2021;A9;COBIJA;CZ;CALZADOS;854
17/10/2021;A9;COBIJA;DD;DEPORTES;1552
17/10/2021;A9;COBIJA;EE;ELECTRODOMÉSTICOS;411
17/10/2021;A9;COBIJA;HO;PARA EL HOGAR;1451
17/10/2021;A9;COBIJA;JU;JUGUETES;757
17/10/2021;A9;COBIJA;LI;LIMPIEZA;682
17/10/2021;A9;COBIJA;MM;MUEBLES;815
17/10/2021;A9;COBIJA;RM;ROPA PARA MUJER;1610
17/10/2021;A9;COBIJA;RN;ROPA PARA NIÑOS;1376
17/10/2021;A9;COBIJA;RV;ROPA PARA VARÓN;411
17/10/2021;A9;COBIJA;SM;SMARTPHONES;524
17/10/2021;A9;COBIJA;VA;VARIOS;1249
16/10/2021;A1;LA PAZ;AC;ACCESORIOS;1010
16/10/2021;A1;LA PAZ;CC;COMPUTACIÓN;403
16/10/2021;A1;LA PAZ;CO;COSMÉTICOS;300
16/10/2021;A1;LA PAZ;CZ;CALZADOS;493
16/10/2021;A1;LA PAZ;DD;DEPORTES;484
16/10/2021;A1;LA PAZ;EE;ELECTRODOMÉSTICOS;355
16/10/2021;A1;LA PAZ;HO;PARA EL HOGAR;727
16/10/2021;A1;LA PAZ;JU;JUGUETES;1185
16/10/2021;A1;LA PAZ;LI;LIMPIEZA;754
16/10/2021;A1;LA PAZ;MM;MUEBLES;1337
16/10/2021;A1;LA PAZ;RM;ROPA PARA MUJER;1122
16/10/2021;A1;LA PAZ;RN;ROPA PARA NIÑOS;1318
16/10/2021;A1;LA PAZ;RV;ROPA PARA VARÓN;733
16/10/2021;A1;LA PAZ;SM;SMARTPHONES;1291
16/10/2021;A1;LA PAZ;VA;VARIOS;1394
16/10/2021;A2;COCHABAMBA;AC;ACCESORIOS;680
16/10/2021;A2;COCHABAMBA;CC;COMPUTACIÓN;1551
16/10/2021;A2;COCHABAMBA;CO;COSMÉTICOS;1374
16/10/2021;A2;COCHABAMBA;CZ;CALZADOS;1269
16/10/2021;A2;COCHABAMBA;DD;DEPORTES;1011
16/10/2021;A2;COCHABAMBA;EE;ELECTRODOMÉSTICOS;597
16/10/2021;A2;COCHABAMBA;HO;PARA EL HOGAR;1104
16/10/2021;A2;COCHABAMBA;JU;JUGUETES;1507
16/10/2021;A2;COCHABAMBA;LI;LIMPIEZA;407
16/10/2021;A2;COCHABAMBA;MM;MUEBLES;750
16/10/2021;A2;COCHABAMBA;RM;ROPA PARA MUJER;512
16/10/2021;A2;COCHABAMBA;RN;ROPA PARA NIÑOS;305
16/10/2021;A2;COCHABAMBA;RV;ROPA PARA VARÓN;454
16/10/2021;A2;COCHABAMBA;SM;SMARTPHONES;1113
16/10/2021;A2;COCHABAMBA;VA;VARIOS;795
16/10/2021;A3;SANTA CRUZ;AC;ACCESORIOS;487
16/10/2021;A3;SANTA CRUZ;CC;COMPUTACIÓN;1545
16/10/2021;A3;SANTA CRUZ;CO;COSMÉTICOS;1094
16/10/2021;A3;SANTA CRUZ;CZ;CALZADOS;768
16/10/2021;A3;SANTA CRUZ;DD;DEPORTES;1650
16/10/2021;A3;SANTA CRUZ;EE;ELECTRODOMÉSTICOS;316
16/10/2021;A3;SANTA CRUZ;HO;PARA EL HOGAR;1509
16/10/2021;A3;SANTA CRUZ;JU;JUGUETES;874
16/10/2021;A3;SANTA CRUZ;LI;LIMPIEZA;317
16/10/2021;A3;SANTA CRUZ;MM;MUEBLES;1530
16/10/2021;A3;SANTA CRUZ;RM;ROPA PARA MUJER;727
16/10/2021;A3;SANTA CRUZ;RN;ROPA PARA NIÑOS;1543
16/10/2021;A3;SANTA CRUZ;RV;ROPA PARA VARÓN;626
16/10/2021;A3;SANTA CRUZ;SM;SMARTPHONES;346
16/10/2021;A3;SANTA CRUZ;VA;VARIOS;1553
16/10/2021;A4;TARIJA;AC;ACCESORIOS;408
16/10/2021;A4;TARIJA;CC;COMPUTACIÓN;1043
16/10/2021;A4;TARIJA;CO;COSMÉTICOS;1005
16/10/2021;A4;TARIJA;CZ;CALZADOS;601
16/10/2021;A4;TARIJA;DD;DEPORTES;1246
16/10/2021;A4;TARIJA;EE;ELECTRODOMÉSTICOS;668
16/10/2021;A4;TARIJA;HO;PARA EL HOGAR;1012
16/10/2021;A4;TARIJA;JU;JUGUETES;1081
16/10/2021;A4;TARIJA;LI;LIMPIEZA;1450
16/10/2021;A4;TARIJA;MM;MUEBLES;479
16/10/2021;A4;TARIJA;RM;ROPA PARA MUJER;317
16/10/2021;A4;TARIJA;RN;ROPA PARA NIÑOS;1381
16/10/2021;A4;TARIJA;RV;ROPA PARA VARÓN;1049
16/10/2021;A4;TARIJA;SM;SMARTPHONES;1485
16/10/2021;A4;TARIJA;VA;VARIOS;1342
16/10/2021;A5;SUCRE;AC;ACCESORIOS;1084
16/10/2021;A5;SUCRE;CC;COMPUTACIÓN;1470
